name,street_address,zip_code,latitude,longitude
KAPPA ALPHA THETA FRATERNITY (GAMMA THETA),1077 MOREWOOD AVE,15213,40.445144193862,-79.9421556911533
KAPPA CHAPTER (CHI ETI PHI SORORITY INC),227 BONVUE ST,15214,40.4895630515721,-80.0139126387863
KAPPA KAPPA GAMMA FRATERNITY INC (GAMMA EPSILON CHAPTER),4401 BAYARD ST,15213,40.4487399134019,-79.9525996689096
KAPPA KAPPA GAMMA FRATERNITY INC (DELTA XI CHAPTER),5000 FORBES AVE,15213,40.4442050124314,-79.9433957963125
KAPPA PSI PHARMACEUTICAL FRATERNITY (LAUREL HIGHLANDS),4328 GRANDVIEW DR,15044,40.6341597019771,-79.9259027479977
KAPPA PSI PHARMACEUTICAL FRATERNITY (PITTSBURGH),4328 GRANDVIEW DR,15044,40.6341597019771,-79.9259027479977
KAPPA PSI PHARMACEUTICAL FRATERNITY (BETA KAPPA),361 ATWOOD ST,15213,40.4384996307868,-79.9540783488527
KAPPA PSI PHARMACEUTICAL FRATERNITY (DELTA EPSILON),600 FORBES AVE,15219,40.4378182438602,-79.9936493110066
KAPPA SIGMA FRATERNITY (109 DELTA-ALPHA CHAPTER),1063 MOREWOOD AVE,15213,40.4455880787499,-79.9414136172754
KARELOU FOUNDATION,1700 N HIGHLAND RD SOUTHMARK BLDG,15241,40.3506488164205,-80.0524356934339
KARL B GOLDFIELD IRRV TR,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
KARP FAMILY FOUNDATION,300 FIFTH AVENUE 27TH FLOOR,15222,40.4405182214315,-80.0002870520235
KASSIA ENSEMBLE,8032 MARMION DR,15237,40.5542240232266,-80.0239637137802
KATE M KELLEY FOUNDATION,625 STANWIX ST STE 2104,15222,40.4431619115549,-80.004842821741
KATE SEIBERT TRUST,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
KATHARINE K HOYLER CHARITABLE TRUST,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
KATHERINE BREVILLIER TRUST FBO CATHEDRAL OF ST PAUL,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
KATHERINE S AVELLAR FD 2,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
KATHERINE S AVELLAR FUND 3,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
KEN WALDIE MEMORIAL FUND INC,PO BOX 162,15102,40.32757,-80.0395
KATHRYN J DINARDO TR FUND (PASQUARELLI SAMUEL J TTEE),535 SMITHFIELD ST STE 300,15222,40.44139448,-79.99803009
KATHRYN P SCHOELLER CHARITABLE TR,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
KENNEDY GIRLS SOFTBALL INC,45 GREEN OAK DR,15108,40.48285401,-80.11039751
KATIES SECOND TIME AROUND,1432 CENTER ST,15221,40.4471340560178,-79.8793191657711
KEYSTONE AUTISM INFORMATION SYSTEM,4371 NORTHERN PIKE,15146,40.43515656,-79.74650018
KATSELAS FAMILY FOUNDATION (KATSELAS TASSO G TTEE),5221 5TH AVE,15232,40.4484229605929,-79.9364767530505
KAYAK ANGLERS,320 FORT DUQUESNE BLVD STE 2710,15222,40.4425111570801,-80.0072045944245
KBK FOUNDATION,1300 BRIGHTON RD STE 1,15233,40.4561271590903,-80.0151088600053
KBS CHEMO CARE KITS,368 LORLITA LN,15241,40.3061274205159,-80.0754710407444
KEAN THEATRE INC,5851 MERIDIAN RD,15044,40.6534498785564,-79.9601076236309
KEATING FIRE COMPANY OF ROSS TOWNSHIP,39 W VIEW AVE,15229,40.5010103773724,-80.0209830711363
KEEWAYDIN ISLAND LODGE & CLUB INC,1001 LIBERTY AVENUE NO 720,15222,40.4445687762873,-79.9939920077681
KEHILLAH LA LA,5747 AYLESBORO AVE,15217,40.4399994151959,-79.9235483682967
KEITH-HOLMES HOME ASSOCIATION INC,412 MULBERRY ST,15108,40.517218,-80.162805
KELSON FAMILY FOUNDATION,1 PPG PL STE 3010,15222,40.4400091916322,-80.0038375500471
KENNEDY T FRIEND EDUCATION FUND,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
KENNEDY TOWNSHIP INDEPENDENT VOLUNTEER FIRE COMPANY,1796 PINE HOLLOW RD,15136,40.4782492741651,-80.1028548298076
KENNEDY TOWNSHIP INDEPENDENT VOLUNTEER FIRE COMPANY RELIEF ASSO,1796 PINE HOLLOW RD,15136,40.4782492741651,-80.1028548298076
KENNEDY TRUST UNDER WILL OF SAMUEL KENNEDY,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
KENNETH L FAYE BUCKHOLTZ IRRV TR 30 0460 003 102185,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
KENT FAMILY FOUNDATION 34-A106-00,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
KENTE ARTS ALLIANCE,1212 MANHATTAN ST,15233,40.4535452627088,-80.0259801938555
KENTUCKY AVENUE SCHOOL,5701 5TH AVE,15232,40.4504128647139,-79.9293713670698
KENTUCKY HEART ASSOCIATION-WARREN FUND,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
KENTUCKY SOCIAL WELFARE FOUNDATION FUND,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
KENTUCKY SPEECH-LANGUAGE HEARING FOUNDATION INC,700 MCKNIGHT PARK DRIVE,15237,40.5355847127776,-80.0068607288651
KENTUCKY SPEECH-LANGUAGE-HEARING ASSOCIATION,700 MCKNIGHT PARK DR STE 708,15237,40.5355847127776,-80.0068607288651
KENYAN COMMUNITY IN PENNSYLVANIA,2652 PIONEER AVE UNIT 1,15226,40.395069101924,-80.0251007907667
KERR ELEMENTARY PTO,341 KITTANNING PIK,15215,40.513074110574,-79.9185081759876
KEYNOTES OF MUSIC FOR MT LEBANON,339 PARKWAY DR,15228,40.3708733857115,-80.0404547312513
KIERRA KEEPS CARING (KIERRA KEEPS CARING),PO BOX 7157,15213,40.444043,-79.955247
KEYSTONE CANINE TRAINING CLUB,5167 BROWNSVILLE RD,15236,40.3446527417277,-79.9846923931856
KINGDOM LIFE FELLOWSHIP PITTSBURGH,PO BOX 99554,15233,40.460862,-80.034917
KEYSTONE JUNIOR COLLEGE MARGARET BRIGGS FUND TR UA 091492,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
KILLIAN CAVANAUGH FOUNDATION,220 WHETHERBURN DR,15090,40.63695668,-80.03210027
KEYSTONE OAKS BASEBALL BOOSTER CLUB (KOBBC),184 SHELDON AVE,15220,40.4134467376481,-80.0584145703389
KINGSTON EPILEPTIC YOUTH FOUNDATION,4010 NORTHMINSTER ST,15212,40.4876104409965,-80.0433033223389
KEYSTONE OAKS CO-ORDINATING COUNCIL,1000 KELTON AVE,15216,40.3872852916418,-80.0305256314802
KEYSTONE GREYHOUNDS,517 E MAIN ST,15106,40.41127985,-80.08100579
KEYSTONE OAKS CO-ORDINATING COUNCIL (AIKEN PARENT FACULTY ORG GREENTREE),1000 KELTON AVE,15216,40.3872852916418,-80.0305256314802
KEYSTONE SAFETY FOUNDATION,2867 AMY DR,15129,40.29878409,-79.98590533
KEYSTONE OAKS CO-ORDINATING COUNCIL (KEYSTONE OAKS MIDDLE SCHOOL PARENT),1000 KELTON AVE,15216,40.3872852916418,-80.0305256314802
KINGDOM DESTINY MINISTRIES INC,1026 PORTER ST,15132,40.34869592,-79.836258
KEYSTONE OAKS EDUCATION ASSOCIATION,2015 LAUREL RIDGE DR,15025,40.3077696630038,-79.9508700483124
KEYSTONE OAKS FOUNDATION FOR EDUCATIONAL EXCELLENCE,1000 KELTON AVE,15216,40.3872852916418,-80.0305256314802
KEYSTONE OAKS PARENTS SOCIETY,1002 KELTON AVE,15216,40.3867136650669,-80.0293658856382
KID NATION INC,6 MARKET SQ,15222,40.4402217740852,-80.0022516498015
KIDS OF INCARCERATED PARENTS MINISTRY,705 E 17TH AVE,15120,40.403509822036,-79.9000568059837
KIDS-MED FOUNDATION,300 ARCADIA CT 9370 MCKNIGHT ROAD,15237,40.5767101341054,-80.0340297055008
KIDSVOICE,437 GRANT ST 700 FRICK BLDG,15219,40.4391492105077,-79.9973223999577
KIDSVOICE PENNSYLVANIA INC,437 GRANT ST STE 700,15219,40.4391492105077,-79.9973223999577
KINETIC THEATRE CO,805 HAZELWOOD AVENUE UNIT 5,15217,40.4198617919318,-79.9288959318543
KING CAESARS FUND,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
KING OF KINGS BAPTIST MINISTRIES OF PITTSBURGH PENNSYLVANIA INC,5169 BROAD ST,15224,40.4663402440909,-79.9401402365075
KINGDOM BOUND PROJECT INC,1007 GRAND AVE,15212,40.4747849118628,-80.0255547993133
KINGDOM C O M E MINISTRIES,241 MAPLE AVE,15025,40.2964154044048,-79.8785067729822
KINGDOM RESTORATION CHRISTIAN CENTER,67 SOUTHERN AVE,15211,40.4278451426703,-80.0085611080254
KINGDOMCOME INC (TEN THOUSAND VILLAGES),5820 FORBES AVE,15217,40.4378042760697,-79.9221160809102
KINGDOMNOMICS FOUNDATION INCORPORATED,508 ALLEGHENY RIVER BLVD STE 212,15139,40.517953903702,-79.8425479445094
KINGS TABLE COMMUNITY CHURCH,633 LONG RUN RD,15132,40.3228334976028,-79.8312687651757
KINGSLEY ASSOCIATION,6435 FRANKSTOWN AVE,15206,40.461452311074,-79.9153963604225
KIWANIS INTERNATIONAL INC (K03643 SHERADEN PITTSBURGH),2930 GLEN MAWR ST,15204,40.45599188,-80.05177039
KNIGHTS OF COLUMBUS (3907 OUR LADY OF OLIVES COUNCIL),PO BOX 131,15090,40.62646,-80.05589
KIWANIS INTERNATIONAL INC (K01574 SEWICKLEY),PO BOX 170,15143,40.568133,-80.146809
KIRWAN HEIGHTS VOLUNTEER FIREMENS ASSOCIATION,1200 WASHINGTON PIKE,15017,40.37056006,-80.10022248
KIWANIS INTERNATIONAL INC (K02234 MARS),PO BOX 1126,16046,,
KITTENBRINK FAMILY FOUNDATION,917 FIELD CLUB RD,15238,40.5278857229312,-79.8602533485483
KITCHEN OF GRACE INC,2700 SHADELAND AVE,15212,40.4692159440803,-80.029918290923
KIRMAR FOUNDATION,C/O W COLLIER 117 VIP DR STE 220,15090,40.6190987831471,-80.0941575811504
KIRKE BRYAN TR UW,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
KNIGHTS OF COLUMBUS (15912 ST RICHARD COUNCIL),3841 DICKEY RD,15044,40.6342228364889,-79.9662452835875
KIWANIS INTERNATIONAL INC (K00526 MCKEESPORT-WHITE OAK),2901 BROWNLEE AVENUE 2ND FLOOR,15132,40.3512821559271,-79.8426109823386
KIWANIS INTERNATIONAL INC (K04358 BALDWIN),1705 MICHAEL DR,15227,40.3945956586371,-79.960382418684
KIWANIS INTERNATIONAL INC (K03431 SQUIRREL HILL PITTSBURGH),4207 MURRAY AVE,15217,40.4228947927739,-79.9284473948262
KIWANIS CLUB OF SQUIRREL HILL FOUNDATION INC,4207 MURRAY AVE,15217,40.4228947927739,-79.9284473948262
KIWANIS CLUB OF PITTSBURGH FOUNDATION INC,927 BERKSHIRE AVE,15226,40.3920553499952,-80.0189511203918
KIWANIS CLUB OF PENN HILLS (K06034 PENN HILLS),10757 FRANKSTOWN RD,15235,40.4626573540228,-79.8414636376957
KITTY QUEEN CAT RESCUE,1789 PINE HOLLOW RD,15136,40.4772975889814,-80.1026091007209
KNIGHTS OF COLUMBUS (PITTSBURGH CHAPTER),C-O 1030 JANCEY ST,15206,40.4769126091348,-79.9302983991636
KOPS FOR KIDS,139 ADELE RD,15237,40.530062321191,-79.9976176137254
KOPF FAMILY FOUNDATION,20 STANWIX ST STE 650,15222,40.4386666561277,-80.0051780937853
KONRAD FREDERIKSEN TRUST FBO SALVATION ARMY 32-9033560102,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
KONRAD FREDERIKSEN TR FBO NORWEGIAN CHRISTIAN HOME 32-9033560200,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
LA LECHE LEAGUE INTERNATIONAL INC (LLL NORTH HILLS MORNING),3694 SAXONBURG BLVD,15238,40.5739122668286,-79.8917403236404
LANXESS FOUNDATION INC,111 RIDC PARK WEST DRIVE,15275,40.4566405527097,-80.1965213979534
LAWERENCE K CORNELIUS TRUST FBO LILIAN L HECK SCHOLARSHIP FUND,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
LEECH TISHMAN-ROBERT CAROTHERS MANUFACTURING SCHOLARSHIP ASSOCIAT,525 WILLIAM PENN PLACE 28TH FLOOR,15219,40.4401936503991,-79.9977367068717
LIFE AINT SCRIPTED INC,409 HOWARD ST,15112,40.39743233,-79.84234575
LIFE TRANSITIONS PLUS,806 WEST ST,15120,40.4056648325227,-79.9120548835607
LIFE MASTERY MINISTRIESINCORPORATED,1486 BUTLER PLANK RD,15116,40.5292221,-79.95254353
LIFE OPTIONS PITTSBURGH,1001 ARDMORE BLVD STE 102,15221,40.4323506675617,-79.8664834185407
LIFE MATTERS JOURNAL INC (DBA REHUMANIZE INTERNATIONAL),2016 CROSBY AVE,15216,40.4056594339649,-80.0282430261535
LIFELINE COMMUNITY OUTREACH INC,232 CHURCH ST,15145,40.40725272,-79.82575308
LIFE ENRICHMENT TRUST OF NEW JERSEY INC,100 PASSAVANT WAY,15238,40.5417566912225,-79.8375146612869
LIFE CHURCH INC,855 MACBETH DRIVE,15146,40.42522737,-79.75616384
LIFE ENRICHMENT TRUST INC,100 PASSAVANT WAY,15238,40.5417566912225,-79.8375146612869
LIFE CHURCH OF PITTSBURGH INC,4761 WILLIAM PENN HWY,15146,40.4302023079514,-79.7280721508969
LIFE CHURCH,2350 NOBLESTOWN RD,15205,40.4274554516153,-80.0557465405225
LIBERALE SOCIAL ASSOC OF WILLOCK PA,5173 SPANGLER ST,15236,40.3513214815595,-79.9704091490056
LILLIAN MONROE JONES MEMORIAL FOUNDATION,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
LIVING WATER CHURCH IN CHRIST INC,92 HARLEM AVE,15136,40.47456317,-80.07013315
LUPUS FOUNDATION OF PENNSYLVANIA INC,PO BOX 97712,15227,40.380519,-79.966723
LUPINACCI MEMORIAL FUND,119 FUEHRER DR,15037,40.2824679087067,-79.8535867461562
LOUIS BRAUNSCHWEIGER TUW,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
Level Green VFD,536 State Route 130,15085,40.391566,-79.729517
LUTHERAN SENIORLIFE,191 SCHARBERRY LN,16046,40.695355,-80.03154
LUTHERAN CHAUTAUQUA ASSN,3259 HAMPTON OAKS DR,15101,40.59147174,-79.92359167
Lone Pine VFD Station 50,330 WEAVER RUN RD,15301,40.079342,-80.183748
Leechburg VFC,268 CANAL ST,nan,40.625222,-79.604859
MACH-SMJO FOUNDATION,C/O CHERIAN JOHN 127 GATEHOUSE,15108,40.46735113,-80.16289569
MACK RAPP EDUCATION FUND,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
Ligonier Township VFD #1,44 FIRE HALL RD,nan,40.25274,-79.173197
LYDIAS PLACE INC,326 THIRD AVE,15222,40.4383154600638,-80.0008473614937
LYDIA I BIDDLE 3 62406 NECT,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
LUTHERAN THEOLOGICAL SEMINARY TRUST NECT,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
Larimer VFD,1340 BROWNSTOWN RD,nan,40.344486,-79.72572
LYONS RUN WATERSHED ASSOCIATION,2500 ELDO RD STE 1,15146,40.4491724757367,-79.7564756095207
Logans Ferry Heights ,1001 SUMMIT AVE,15068,40.546165,-79.749766
MACEDONIA FAMILY AND COMMUNITY ENRICHMENT CENTER (MACEDONIA FACE),1835 CENTRE AVENUE SUITE 285,15219,40.4431209584415,-79.9818733689106
Leetsdale Fire Department at the Leetsdale VFW,515 BEAVER ST,15056,40.563398,-80.206226
LUTHERAN HOUSING CORPORATION OF OIL CITY INC,440 LINCOLN AVE,15202,40.4948813683522,-80.053441552082
LUTHERAN CHILDRENS HOME NECT E REIBER TRUST,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MACEDONIA BAPTIST CHURCH OF PITTSBURGH,2225 BEDFORD AVE,15219,40.4488303573119,-79.9775086936361
MABEL HAMLETT TR,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
M G RIPPY MINISTRIES INC,PO BOX 421,15108,40.5184,-80.16672
Lower Burrell #1 VFC Kinloch,915 NEW YORK AVE,15068,40.550728,-79.742914
M ALICE FISHER 6,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MACDONALD PIPE BAND OF PITTSBURGH PENNSYLVANIA,203 INDEPENDENCE WAY,15143,40.53563594,-80.1187567
M ALICE FISHER 7 (P N C BANK NA),100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
M L FOUNDATION INC,100 COLLINGWOOD PL,15146,40.44527587,-79.70822337
M BLAYNEY TRUST 019953-2 (PITTSBURGH NATIONAL BANK),100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
M GARDEN,3049 CHARTIERS AVE,15204,40.45369687,-80.05991763
M F GNADE - PRESBYTERIAN CHURCH,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
Lowber VFD ,376 LOWBER RD,15660,40.260845,-79.724956
M F GNADE TR UW OIL CITY LIBRARY,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
M H BLAIR TR UW FBO ST JOHNS HOSPITAL,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
M H BLAIR TR UW WARN GENERAL HOSP,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
M J ZAHNISER TRUST UA 3450110 (NATIONAL CITY BANK),100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
M L MASON MEMORIAL FUND SCH A,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
M L MASON MEMORIAL FUND SCH B (NATIONAL CITY BANK OF PA TR TAX DIV),100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
M L MASON-ALLEG HEALTH ED RESEARCH,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
M LEUSSLER CHARITABLE TRUST,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
M ROBERTSON TA SUCC TR CONN (NATIONAL CITY BANK OF PA TR TAX DIV),100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
M WILLIAMS TUW FBO CHURCH-MONROE,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
M&P FASMILY FOUNDATION INCORPORATED,20 STANWIX ST STE 650,15222,40.4386666561277,-80.0051780937853
M-POWERHOUSE,1435 BEDFORD AVENUE STE 140,15219,40.4441344511313,-79.9887644515881
M S LEVY MERCANTILE SAFE DEPOSIT & TRUST CO 13814-0,C/O PNC BANK 620 LIBERTY AVENUE NO,15222,40.4418108620858,-80.0008321303535
MABEL LINTON WILLIAMS TRUST U-W 16064-00-8 (DOUGLAS GEORGE R TTEE),100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MABEL MOIR LOCKWOOD FUND FBO CHILDREN HOME,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MABELLE O BALDWIN IRRV TR 0258400,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MANCHESTER HISTORIC SOCIETY INC,PO BOX 99216,15233,40.460862,-80.034917
MACLEAN W MCLEAN VARIABLE TRUST AGREEMENT,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MALCOLM M PRINE WPFOA SCHOLARSHIP FUND,535 SMITHFIELD ST STE 630,15222,40.44139448,-79.99803009
MADE RIGHT HERE INC,720 E LACOCK ST,15212,40.4503899804477,-79.9970352258207
MADELEINE M BLACKSON TR UA 8314,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MADIA FAMILY FOUNDATION,810 CHAPEL HILL CT,15044,40.62808785,-80.00979139
MADELINE HART JENKINS 6 RES 64759,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MADNESS FOR CHANGE INCORPORATED,1301 BAKERSTOWN RD,15084,40.60575481,-79.76105121
MADELINE KING-WINSLOW MEMORIAL FUND (FIRST NATIONAL BANK OF PA TTEE),100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MANCHESTER EDUCATIONAL FOUNDATION,936 MCKINLEY TER,15202,40.49714792,-80.06383682
MAGNET INC (MAGNET),226 ROSTREVOR PL,15202,40.5093049,-80.08764081
MAIN ST,4817 CHATSWORTH ST,15207,40.41104006,-79.94328246
MAEDLEINE HART JENKINS (P N C BANK NA),100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MAESTROMEETINGS INC,315 S BELLEFIELD AVE,15213,40.4459690670571,-79.9516026618145
MANNA FROM ON HIGH MINISTRIES,416 FRANKLIN ST,15112,40.3965239622261,-79.8417362647766
MAGDALEN MCDOWELL EVANS TRUST UW FBO FIRST CHRISTIAN CHURCH,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MAGEE-WOMENS RESEARCH INSTITUTE AND FOUNDATION,3339 WARD ST,15213,40.4343920880574,-79.9548569061483
MAGENTA FOUNDATION INC,812 GREENFIELD AVE,15217,40.4241672286704,-79.934815596964
MAGIC WOODS INC,131 SUNSET DR,15235,40.4411551140355,-79.8180696277929
MAGOVERN FAMILY FOUNDATION,20 STANWIX ST STE 650,15222,40.4386666561277,-80.0051780937853
MAHS SINGERS BOOSTER ORGANIZATION,8353 UNIVERSITY BLVD,15108,40.5103128731663,-80.2200079105779
MAINEWOODS DANCE CAMP,6651 LANDVIEW RD,15217,40.4220236701981,-79.9209080725525
MAINSTAY LIFE SERVICES,200 ROESSLER RD,15220,40.3944259480904,-80.059465045507
MAKE-A-WISH FOUNDATION OF GREATER PENNSYLVANIA AND WEST VIRGINIA INC,707 GRANT ST GULF TOWER 37 FLR,15219,40.4425786238521,-79.9952277984883
MANCHESTER ACADEMIC CHARTER SCHOOL,1214 LIVERPOOL ST,15233,40.4557942215091,-80.0236052251524
MANCHESTER CRAFTSMENS GUILD,1815 METROPOLITAN ST,15233,40.4572726011573,-80.0323971949449
MANCHESTER SUPPORTIVE HOUSING INC,1215 HULTON RD,15139,40.5262350990812,-79.8288246814816
MANCHESTER YOUTH DEVELOPMENT CENTER INC,1214 LIVERPOOL ST,15233,40.4557942215091,-80.0236052251524
MANCHESTER-BIDWELL CORPORATION,1815 METROPOLITAN ST,15233,40.4572726011573,-80.0323971949449
MANCHESTER-BIDWELL DEVELOPMENT TRUST,1815 METROPOLITAN ST,15233,40.4572726011573,-80.0323971949449
MANIFEST MINISTRIES,5604 INTERBORO AVE,15207,40.3674509393876,-79.9143987627098
MARILYNN J DAVIS CHRISTIAN MINISTRIES INTERNATIONAL,PO BOX 167,15120,40.392619,-79.905171
MANSMANN FOUNDATION PA,340 MANSFIELD BLVD STE 200,15220,40.4217204517557,-80.0511244687269
MARIE ELISE FUND,535 SMITHFIELD ST STE 800,15222,40.44139448,-79.99803009
MANUFACTURERS ASSOCIATION-SOUTHERN CYPRESS,665 RODI RD STE 305,15235,40.4453469486076,-79.8271847692591
MANUS A LANGAN TRUST U/W ART 10 FBO THE MANUS & LAURA KELLY LANGAN,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MARANATHA BAPTIST CHURCH OF ALLEGHENY COUNTY,4145 GRANDVIEW DR,15044,40.63994347,-79.93240664
MAPLEWOOD FOUNDATION (BISSELL G WILLIAM TTEE),100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MARAUDERS BASEBALL CLUB,1204 GREENOCK BUENA VISTA RD,15135,40.31272825,-79.80502805
MARCELLA GREEN -SCHOLARSHIP TR UA,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MARCELLUS SHALE COALITION,400 MOSITES WAY SUITE 101,15205,40.4477419723118,-80.1520015519979
MARGARET & IRVIN LESHER FOUNDATION,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MARGARET ADAM FBO SESSION OF FIRST PRESBYTERIAN CHURCH 386404,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MARGARET B GILFILLAN CHARITABLE TR,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MARGARET D SMOCK CHARITABLE TRUST,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MARGARET E JOHNSON ANNUITY TR NO 22301-0,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MARGARET GORDON AND WALTER ESTELL LEE TRUST,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MARGARET I HANDY FOUNDATION FOR CHILDREN,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MARGARET L BALDWIN TR UW (PNC BANK NA MECHANICSBURG TRUST),100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MARGARET MARY KIMMEL SCHOLARSHIP FUND,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MARGARET RAPHAEL FOUNDATION-TR,500 GRANT ST STE 3825,15219,40.4396462531657,-79.9958938935734
MARGARET T BIDDLE CHARITABLE TRUST 506-8 NECT,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MARGUERITE GAMBILL LYONS SCHOLARSHIP FUND,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MARIAN GRACE MORTON CHARITABLE TR I,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MARIAN HALL HOME,934 FOREST AVE,15202,40.5073584483361,-80.0501855756769
MARIAN MANOR CORPORATION,2695 WINCHESTER DR,15220,40.4081235299289,-80.0420777186761
MARIAN P HIMES TR UW WESBURY (HIMES MARION TTEE),100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MARIAN PLAZA INC,8601 BRICELYN STREET,15221,40.4590746902333,-79.8738701976168
MARIE C BEERS TRUST U-W FBO MARIE C BEERS,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MARIE LOTZ TRUST (NATIONAL CITY BANK INDIANA),100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MARIE LOUISE WOODSON FOUNDATION,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MARIA FOUNDATION 60982-8 P2-PTPP-10-2 (MICHAEL E MARKSON CO-TTEE),TOWER AT PNC PLAZA 27TH FL,15222,40.44042,-80.000306
MARS AREA YOUTH WRESTLING CLUB,236 GABRIEL DR,16046,40.698637,-79.985039
MARIO LEMIEUX FOUNDATION,112 WASHINGTON PLACE NO 1661,15219,40.43933967,-79.99293897
MARINE CORPS LEAGUE (882 MCL OHIO VALLEY DET MCL),654 CHARETTE PL,15143,40.5344314389046,-80.1820142653495
MARINE CORPS LEAGUE (310 3 RIVERS LEATHERNECK DET MCL),PO BOX 15433,15237,40.549607,-80.043513
MARINE CORPS LEAGUE (133 OH RIVER DEVIL DOGS POUND MODD),654 CHARETTE PL,15143,40.5344314389046,-80.1820142653495
MARINE CORPS LEAGUE (726 SOUTH HILLS PITTSBURGH DET MCL),PO BOX 533,15102,40.32757,-80.0395
MARS AREA SCHOOL DISTRICT,545 ROUTE 228,16046,40.692156,-79.979745
MARS HOLDINGS INC,191 SCHARBERRY LN,16046,40.695355,-80.03154
MARS HOME FOR YOUTH FOUNDATION,521 ROUTE 228,16046,40.693491,-79.98044
MARION FRANCES SCHIMMELFENG,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MARK D TRUSKIE FOUNDATION,201 NOTTINGHAM DR,15108,40.49418686,-80.17199217
MARION H MORRISON TR,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
MARINE CORPS LEAGUE (797 FORBES TRAIL DETACHMENT MCL),213 KENMAR DR,15146,40.44028231,-79.76640554
